score,avg_score,goal,avg_goals,path_length,optimal_length,normalized_score
-8504.030117778546,-6022.676622185313,1,85,3.987923448742703,4.070772912432128,1.0207750887784832
-9988.167957166776,-6068.781122549216,1,85,0.06412251117131187,0.39147122356299463,6.105051352669686
1344.6113744927516,-5993.679263693398,0,84,0.3812310428501969,3.9196002742502474,0
-9072.83321078644,-6010.6151139761005,1,84,3.3767564370069802,3.3258702062060963,0.9849304408682826
-6953.395583679455,-6022.944926302177,1,84,6.28745503358328,4.024868382153731,0.6401426905887423
2264.4591752825254,-5944.256766810829,0,83,0.9670810463539055,5.292696356062549,0
-9800.607301003909,-5969.673634216516,1,83,0.8072704223209758,1.2150576596001186,1.505143290282725
1606.154740413639,-5857.563983215355,0,82,1.2282621186214828,2.543511078260749,0
-8233.962970442117,-5861.357554797767,1,82,4.515815538334332,4.233432069923255,0.9374678912338315
5408.1160226475,-5732.4377112173715,0,81,2.13175633328919,6.017707574453291,0
-8396.44899810409,-5740.411480137444,1,81,4.892566039972907,3.1097660472467603,0.6356104387430979
-9509.239686406243,-5847.913085123438,1,81,2.382148938918309,2.627761555061549,1.1031054826717799
-8809.758127305915,-5849.158575270722,1,81,4.13682965864279,2.9188821212783083,0.7055843150756984
-7261.573781457426,-5838.2480155835965,1,81,6.576183043221963,4.887695524503231,0.7432420132436783
-6114.784843519557,-5836.13043928472,1,81,5.762137624071242,4.289039904348386,0.7443487441936457
-2857.276308430992,-5880.100776547773,1,82,9.782223313226869,5.535765269635197,0.5659005210144922
3220.6088933813735,-5897.534785335049,0,82,3.4654089330861235,4.373804716756775,0
-6233.005406801953,-5869.54148850752,1,82,7.062270124558053,4.880128530172844,0.6910141419262459
-6823.477807093024,-5844.815365351619,1,82,6.798071082046293,4.816533976888714,0.7085148005599973
-7717.489278278801,-5822.819630309089,1,82,6.0908374912269485,3.4861292700582656,0.5723563097980494
-7151.907795948588,-5851.43487269005,1,82,5.87716824431418,4.181369239402748,0.7114598503195788
-6827.899628774752,-5935.597068429078,1,83,6.3002051666767835,4.121555845346811,0.6541939089772276
-8269.766479581624,-6029.2466353959335,1,84,2.9491047404455353,2.6679112375183793,0.9046512322635666
-6441.235928990871,-6140.074396498341,1,85,6.975272051815784,4.765940535779471,0.6832623158459912
-2781.921518582677,-6092.649376705985,1,85,9.250605816016195,6.203487891320624,0.6706034193544502
-9880.752332726199,-6094.685485085708,1,85,0.49577970144223754,0.6556236396274925,1.3224092025556196
-5940.595101196666,-6056.12826479646,1,85,7.9709256236108725,5.3702993126530965,0.6737359707316303
1310.985469761055,-6053.9958044228015,0,85,0.13908131648218708,2.3069281414182803,0
1241.6033305117794,-5946.77335280233,0,84,0.39183793623867474,4.1952856839243,0
-6777.962425258436,-5941.783078500238,1,84,5.992685233843644,3.9477705827865233,0.658764882308772
-9862.316450359238,-5976.2035151069485,1,84,1.1700476694944246,1.2200687943623036,1.0427513563524238
-8510.397450682178,-5976.952207053429,1,84,4.409328074919437,2.9429061117574458,0.6674273407998146
-9166.88740678709,-6001.915790574821,1,84,3.6929025959645374,2.676063835786304,0.7246505333529792
1012.708969132331,-5923.856247969646,0,83,0.09365966670357757,0.5344601693673212,0
-5342.9973418721165,-5896.987755619475,1,83,7.997812383871398,5.0576860866817865,0.632383687429484
2535.588340939783,-5904.664323318555,0,83,1.4869657148076068,5.122910629088075,0
-7355.311586407364,-5910.1794246836225,1,83,6.518349971748003,4.547525293369576,0.6976497599974802
-8683.512423456437,-5902.558244277496,1,83,4.266989122258977,2.846934997078253,0.6671999659495415
-9309.261926681374,-5926.735334779235,1,83,2.978562368069664,2.302464484114265,0.7730120103566736
-9417.537502435036,-6030.6719925147645,1,84,1.961652048711754,1.5731826685988928,0.8019682540703512
-7571.032618904757,-6051.787625023682,1,84,6.597738035492231,3.9696217821505675,0.6016640492235624
-7571.601548396873,-6038.205020201475,1,84,5.125030699873113,3.253969155889601,0.6349170076132741
-4226.986688326889,-5997.080526790518,1,84,9.27433998175301,6.133085831465028,0.6612962047468276
-7251.242596896647,-6105.545546518219,1,85,6.121926091593322,4.503840241818163,0.7356900711367412
-5263.735408068233,-6085.295352192937,1,85,7.04567620662189,4.666631813896165,0.6623398062928615
-9421.001227088334,-6081.674682136475,1,85,2.519707640922743,1.9858315085474616,0.7881198105269982
1164.6590893999949,-5999.65284576417,0,84,0.09784589775916085,5.572399693231389,0
-8191.211566500862,-5987.2822479736615,1,84,3.472905481308396,3.3982598625594447,0.9785062913025697
-5057.071271296473,-6051.718375446258,1,85,9.017508377270623,5.45541371886483,0.60498016642997
-8061.915610312658,-6035.384310610439,1,85,5.4872670365347185,4.199629995404298,0.76534091879305
-6533.299975562142,-6023.92114822685,1,85,6.093220158647948,4.32525649708723,0.709847401615467
-9154.519434014888,-6045.052450052037,1,85,3.880431635181957,2.773010289157561,0.7146138754297451
-5124.614020507884,-6028.056872719429,1,85,9.021514222337931,5.68702417561346,0.6303846599866761
-1531.4089877526058,-5949.61569119376,1,85,10.29451797176859,6.088167154133389,0.5913989533875618
-9893.884268739706,-6077.088771516427,1,86,0.9816990143071098,0.90406014130941,0.9209137710579267
-7900.497828782115,-6074.9103876832405,1,86,5.473497776060811,3.683904492220445,0.6730439369743733
-8715.143221530254,-6180.468087390593,1,87,3.7963442397839327,2.367126811493141,0.6235279684826118
-7554.285410324203,-6175.555925073293,1,87,3.9374231452192454,2.6702521506508536,0.6781725133843006
-8404.426021368101,-6196.956201712282,1,87,4.895382399423319,3.357596425138051,0.6858701019012486
-8830.871820931694,-6253.859213595801,1,87,2.9540241509853216,2.6241137288393825,0.8883183057132771
-8333.872017120342,-6350.498808613746,1,88,3.7448021925353028,2.4371941003418796,0.6508205173560456
-7084.532862151136,-6352.576793002003,1,88,6.4629813961746505,4.677351798110367,0.7237142599356432
-9821.326657903342,-6352.505131821399,1,88,1.0986417576409215,1.0312792380283708,0.9386856369293699
-6528.670475463088,-6335.620230547175,1,88,6.800698779551294,4.731415045244917,0.6957248363170546
-8517.644024254796,-6333.91080084642,1,88,4.705830043938341,3.557900931702668,0.7560623521212076
-9268.218152660982,-6341.176080930712,1,88,3.603311506566257,2.590134340093256,0.7188205447609222
-8594.554992972104,-6362.881361979132,1,88,4.154496897402369,3.733677678852621,0.8987075381346731
-9850.427762581836,-6378.400832049338,1,88,1.2636953424618038,1.264167612027109,1.000373721061902
2148.874573460003,-6272.15411269876,0,87,1.008994562863413,4.89755542868016,0
-9373.894312714783,-6268.923828898837,1,87,3.0465233179738194,2.205720444103945,0.7240123294283284
-3538.163564004266,-6215.675726688229,1,87,8.60686964381966,5.2228648031852805,0.6068251314734
-5482.665200874706,-6193.803611015936,1,87,5.755105134731156,3.5185539676670663,0.6113796160617718
-5087.37850040237,-6185.379827066321,1,87,7.884376102291318,4.690355415031088,0.5948923991167798
-9754.115681942985,-6230.237478937911,1,87,0.7615660752790655,0.872891604438346,1.1461797377443406
5062.455292289545,-6190.917108830466,0,87,4.7192992016228725,5.012688835584381,0
-6958.1023090302115,-6181.8789701818805,1,87,6.223208893031981,4.241136503751331,0.6815031564343048
-4408.505406063862,-6134.223539293596,1,87,8.005911999523788,5.603241077483474,0.6998879175560223
1642.0696540605531,-6022.580384635864,0,86,0.42207246644509755,3.963388810042504,0
-7472.45620881343,-6041.742193525515,1,86,6.366441866359941,4.278209009583644,0.671993728897385
-9851.918493896148,-6059.132383416893,1,86,0.5250131625825837,0.7793442698534054,1.4844280589456953
-7281.677053965045,-6158.032178808132,1,87,6.889404371812126,5.334997063892652,0.7743771124425061
-8245.201602166704,-6149.511741720003,1,87,3.5089077144205563,3.010008465059311,0.8578192161307294
-6280.281532508354,-6136.308557449948,1,87,6.513683751203996,3.842637866969681,0.5899331336525823
-5996.536706048151,-6128.691130388437,1,87,7.071497359501613,4.367888081071182,0.6176751342772224
-5805.526348452706,-6103.082489959537,1,87,7.109702399989679,4.09728591409664,0.5762949957093264
-529.9610423830563,-6056.211179760771,1,87,7.862090670783248,5.377693890408558,0.6840030362907039
-9790.330976702753,-6067.067909631589,1,87,1.1018844117310245,1.0936388719272647,0.9925168740786465
-9918.182192370861,-6099.107605289336,1,87,0.8768930730125342,0.8791445077911244,1.002567513472145
-6198.809229519558,-6079.02598462465,1,87,5.5949839550429,4.387023758129633,0.7840994350261716
-6965.2725235708285,-6087.848305251743,1,87,6.7721575618587835,4.239046435104803,0.6259521277206217
-7990.068449637225,-6076.783371336614,1,87,6.396167460495769,4.965167318197295,0.7762722519170009
-9754.588737277441,-6113.05228201372,1,87,1.341585953801612,1.1805732795166468,0.8799833332864672
-7851.2497374215045,-6122.276957161582,1,87,4.368835449949048,4.001174219007796,0.9158445688437316
-8051.56027428297,-6212.568314097656,1,88,5.0101703096479815,3.7850561699301637,0.7554745519611098
-9753.654804186282,-6212.026832532195,1,88,0.8375245922540513,0.8923577652329242,1.0654705228789747
-8826.678341786008,-6203.840381117057,1,88,3.3842477113181832,2.0431489200894144,0.6037232183850977
-5641.727250464988,-6214.519225574466,1,88,7.209573302569187,5.125971487188789,0.7109951271820912
-8173.100304777723,-6200.1939352197705,1,88,5.252105977934679,3.4394480862256964,0.6548702750240797
-9769.296451373091,-6254.542276345677,1,88,1.5325107004708205,1.3816005502497055,0.9015275063497096
-8152.827976467585,-6273.7058966420445,1,88,4.240523292665179,4.193823467840328,0.9889872495440298
-5019.835104772484,-6239.752302381327,1,88,8.326309592279536,5.250238366005526,0.6305600707994022
-5530.42992423841,-6210.310716306672,1,88,6.427019166029654,3.4069156054685514,0.5300926475333981
-7164.450250111626,-6182.35311524672,1,88,6.451786591593728,4.388928667414,0.680265629543993
-9238.98135019627,-6287.1411620258195,1,89,2.8564910960682175,2.3867507227044022,0.8355533563502495
-9643.505788577968,-6292.791385568311,1,89,1.780944657315907,1.5152975243165754,0.8508391982265788
-7004.847541856807,-6293.300810896799,1,89,6.597686629635982,4.356799797611494,0.6603526420975036
-8515.159404483295,-6400.029707726164,1,90,5.086232192389707,3.2790830495116143,0.644697867788646
-8897.689247241411,-6391.089925015643,1,90,4.135082817247459,2.8860599169549905,0.6979448887739841
-7581.741108826083,-6482.0591908497,1,91,4.158191809991394,4.178899204351078,1.004979903598946
-9569.179267917987,-6495.2791541910465,1,91,1.6618020371097875,1.710652417720986,1.0293960288411725
-8742.322691478828,-6635.382507796257,1,92,3.52976313161283,2.494654573362248,0.706748436182567
-9962.456772732798,-6650.887535267829,1,92,0.30401972293944135,0.7009193587354366,2.3055062084740303
-3156.016198794803,-6587.984332420191,1,92,6.7906375235490435,3.7478586365427575,0.5519155784041887
-9977.267326443985,-6599.543829441361,1,92,0.28024100948609315,0.5619219573044175,2.00513821419239
-7699.834839220869,-6603.883047835057,1,92,6.266867623563369,4.067580625972718,0.6490612009544687
-4311.768981877834,-6586.031405640585,1,92,8.731871479562042,5.9041880643705715,0.6761652502776763
-7574.013894560556,-6632.731777780481,1,92,6.017674581049693,4.235264496643715,0.7038041754502679
-8244.546589676607,-6746.248168701848,1,93,5.271659934660034,3.9725072371487338,0.7535590850673712
-9085.68894171371,-6774.492560136616,1,93,3.619158048093473,2.7904272638060688,0.7710155861460737
-9311.421167608549,-6799.125662715979,1,93,2.4714891402476935,2.1906239585848986,0.8863579139034183
-8968.298369233804,-6811.509911141276,1,93,3.109101364141782,2.1533246888364017,0.6925874832102146
-8155.99333132234,-6821.451352085572,1,93,4.421843592488609,3.5422449979028388,0.8010787635998827
-9907.381571998167,-6851.941272315505,1,93,0.4624869565425157,0.6493325101896272,1.4040017799505986
-9081.079504714728,-6859.974074544545,1,93,3.5006685503322204,2.3591263868071097,0.673907384514659
-9254.720694143925,-6887.8303593480405,1,93,3.2456999829038087,3.133889911346974,0.9655513226281616
-9193.639276345772,-6951.312713385298,1,93,3.0889325460559602,2.39262547456611,0.7745800333584767
-9089.735412920514,-6943.480862694153,1,93,3.6515218774823146,3.8679131698370335,1.0592605767171026
-9681.582084164418,-6980.5203377730395,1,93,2.0828852007137417,2.1426965751940883,1.0287156365890213
-6539.879097366433,-7058.251670120839,1,94,3.774682957918403,3.42893891711894,0.9084044820044627
1048.4536517475385,-7060.16404317791,0,94,0.09996041380814555,3.9271929398893124,0
-8677.494213082713,-7078.971288601914,1,94,4.679121402571647,3.4895319123188733,0.7457664830839877
-8413.508446364182,-7064.6266548989925,1,94,4.0729331254727565,2.450948046258639,0.601764863491136
1091.3673741652794,-6969.559676435157,0,93,0.09826978405028795,5.637233875958967,0
-8568.859744476178,-6963.638610471681,1,93,4.268511264919687,4.484166379612948,1.0505223253047498
-6290.82792356094,-7035.950856933991,1,94,7.4033245664950575,5.55888223216016,0.7508629646358854
-9855.75341441358,-7080.6316101274715,1,94,0.8919982680972909,1.049815156549132,1.1769251063552828
-5359.838798402897,-7158.804156061557,1,95,6.423233905497643,3.965597040286604,0.6173832525221371
-9212.233365580767,-7177.18952021179,1,95,3.4369388961803367,2.396794572799835,0.6973631609987386
-6832.119636384663,-7158.858898557614,1,95,6.649710228866698,4.433189609282169,0.6666741040891511
-3512.1255773897183,-7101.461508960667,1,95,8.12149644610275,5.959334453595172,0.7337729559008634
-8108.172222914751,-7088.49749629215,1,95,6.040095913351067,4.63226603723245,0.7669192846744799
-9965.13748632043,-7112.201504880423,1,95,0.27774663993813237,0.6187433631443314,2.22772582697006
-5404.0156546353965,-7090.740258407537,1,95,7.194255775503069,5.393256449995442,0.7496614824788198
-7771.85555708211,-7125.837969979371,1,95,3.6230005840900716,3.657219515834525,1.0094449147744333
-8534.28669562221,-7138.541376897446,1,95,4.743480352579922,2.9997121106273186,0.6323863255796582
-6970.140312790008,-7155.436474963998,1,95,7.042609610582547,4.3519466936243125,0.617945184280111
-9807.669734282643,-7159.264876025329,1,95,1.6475794589747594,1.1347779928006627,0.6887546373677188
-8395.981456916545,-7253.9246834146015,1,96,5.370077958042633,3.65353562818659,0.6803505753049227
-6965.112290726098,-7241.785086624751,1,96,6.193434203448648,3.9302482687349998,0.6345830341664962
-6381.361889194615,-7254.896874920772,1,96,7.405214019969942,5.282340930682562,0.7133272470501808
-9280.271843492745,-7266.959807922555,1,96,3.0481871064019592,1.864545454726699,0.611689961817201
4274.106613340397,-7159.955782289855,0,95,5.040985143785309,5.019273521706207,0
-9352.619493175704,-7161.917169014219,1,95,2.904626534415472,2.080729283943789,0.7163500227276262
3247.8694039033853,-7079.021293524999,0,94,2.0800733036569494,5.7254584658145244,0
-9316.89531116106,-7156.105316529045,1,94,2.3271785617086382,1.6884288647434176,0.7255261338879625
-9483.888889701637,-7152.045956340549,1,94,2.520980685263414,2.943104862974271,1.1674444315176298
-9130.680293520507,-7164.2259807439,1,94,4.217323453004002,2.7414078554815786,0.6500350011163769
1044.2603342623877,-7067.598222765757,0,93,0.19594025751099908,1.3174054406229025,0
1047.0188887601691,-6982.43679406195,0,92,0.09995833854127394,3.8018387392069526,0
-7580.574283819327,-6974.279846165428,1,92,4.8937832867840765,3.8492003610207774,0.7865490021627539
-9234.227954468028,-6978.273471249945,1,92,3.4824554717484926,2.3798043727158027,0.6833696488072929
-4575.894818981881,-6941.065776218871,1,92,7.5990707766226695,3.854187660227959,0.5071919677448924
-8883.43115226036,-6958.876650378368,1,92,3.537205809672185,2.6974210980165174,0.7625852843056662
-8365.802950028597,-6944.465524557826,1,92,5.622766485132048,4.0851544984948225,0.7265381746328888
-7867.575530634151,-6957.722010252588,1,92,6.300498300926351,3.4953796570878795,0.5547782873894213
-2213.011121632022,-6895.299902305829,1,92,10.735647038418083,5.620603005768819,0.5235458082456691
1340.577745805089,-6790.2623191527,0,91,0.39930186779250326,4.861976483392334,0
-8403.070693089268,-6788.366434995443,1,91,4.631421062467709,4.533266123215724,0.9788067338451655
-5833.685510895004,-6748.596709731217,1,91,7.745565012751589,4.927358520822349,0.636152238437144
-6674.3153480287865,-6835.955025785561,1,92,7.3984412847344725,4.853694027342951,0.6560427853036815
-2322.7891918312425,-6766.142103796615,1,92,9.334752902322885,5.678111347145039,0.6082765560652477
-5191.0742008795405,-6782.507555646866,1,92,6.4560305273474565,4.397204354919492,0.6811003040170166
-9705.069184807895,-6824.313535685809,1,92,2.0107236186430355,1.7747656743809055,0.8826502349331483
-7837.912492073675,-6851.546545504337,1,92,3.895905604211772,3.517623246880675,0.9029025865200263
-6809.142077235325,-6822.3883910022805,1,92,4.5628702697223735,3.778696355550363,0.828140212669311
-8678.913164773572,-6958.441544042511,1,93,3.8804940903336367,3.8568937446521394,0.99391821115247
-7622.943525294103,-6965.024130342152,1,93,5.17014063286856,4.076387861676913,0.7884481585978064
-5039.47927965504,-6971.271396417312,1,93,8.212120625752235,5.476372755847455,0.6668646267413805
-5726.236432107208,-7044.224922022933,1,94,7.265209878525138,4.861977364712035,0.6692136147481857
-9685.579349659954,-7066.1370323283445,1,94,2.159569972102924,1.7499438090313233,0.8103204951156461
-9240.118691969636,-7060.079608546894,1,94,3.6382788290130605,2.7822514251979,0.7647163826508121
-8355.396287707177,-7070.710492049289,1,94,4.5056838542162785,3.642346720726282,0.808389323036477
-8741.172382356532,-7075.621093833349,1,94,3.509155429377326,2.3117091026486034,0.6587650929610717
-7608.799393960606,-7088.774736025945,1,94,6.422739450905366,4.870383187304699,0.7583030924005733
-6280.474749163932,-7091.586003779567,1,94,7.6484935397638365,5.5094140822953905,0.7203266961856525
3867.4090001475197,-6995.814366664713,0,93,2.7796995032682603,4.419779475961174,0
-8890.101383885856,-7078.588033412266,1,93,3.1206586968976455,1.7676728541543727,0.5664422244930781
-8064.1623785499505,-7061.497255212734,1,93,5.014843201516562,4.149537231042099,0.8274510416970202
-7404.844099824293,-7036.612719642965,1,93,5.687331564283718,4.714906206103582,0.829019049234453
1104.7873198640577,-6964.299882520356,0,92,0.09890224289898687,6.103510632182784,0
-7928.3218958867865,-6973.835024820512,1,92,5.434658162523921,3.5606568206686537,0.6551758572824462
-9762.953691392346,-6991.388344045811,1,92,1.4089799786536195,1.213437788043962,0.8612171971410751
-8611.334384148124,-6980.068994014829,1,92,4.210800883636135,3.010192136322118,0.7148740155394714
-6259.836846861472,-6964.312430741957,1,92,5.328652691613461,3.7638630901678103,0.7063442314586563
-8880.449233893625,-6972.51925212424,1,92,4.405912545853109,3.0055919386150443,0.6821724006855149
-9661.365946214555,-6971.605501055214,1,92,1.069585509840305,1.1963350289791315,1.1185033996559572
-9695.769408581782,-6980.210363102697,1,92,1.8779204972447987,1.622962814987509,0.8642340383251835
1237.3747253378046,-6912.100442550193,0,91,0.4901866320679562,0.9463065650695062,0
-5283.387179128502,-6883.489421504161,1,91,8.57802271124381,5.200796508142637,0.6062931613978583
-2337.949109146499,-6809.9117250464715,1,91,8.493756509246877,5.118731740199545,0.6026463949875356
-8988.851432242138,-6818.189185004634,1,91,3.268755224329498,2.2486635040958824,0.6879265499475075
-9248.006176504852,-6860.052264922778,1,91,2.664019370068599,2.6767851338203057,1.0047919185179865
-9393.336792615926,-6898.298867579981,1,91,1.8768203889039219,1.7838284415035015,0.9504523992012212
-8679.574402372069,-6913.300096810282,1,91,3.4475389181795526,2.1187255502144158,0.614561749844783
-9175.474102328113,-6912.671312177925,1,91,3.05801733723906,2.0788753871510957,0.6798115111499055
2949.1823580716136,-6787.991231518029,0,90,1.769096592269457,4.333229355312174,0
-8425.602855552526,-6802.058115812046,1,90,3.27322371780951,2.4721912047367924,0.755277187833412
-9100.363315881013,-6807.852213944697,1,90,2.0597371768958834,1.9460120664123408,0.9447865913383515
-9126.976739431519,-6810.122387134697,1,90,3.703006392957948,2.7709247807020607,0.7482905743753404
-5760.36288826719,-6792.088939406392,1,90,7.3688872315245275,4.9999885886671205,0.6785269514339802
-8188.46366264242,-6778.4184878690085,1,90,3.7826607367854748,3.4031298192307453,0.8996656205871487
-9498.711580636462,-6785.907486771558,1,90,1.950964010642247,1.8600464707325086,0.9533986586047741
-8310.07438947154,-6769.547265155111,1,90,3.3635472291368136,2.510566651485343,0.746404459475846
-8893.899736090616,-6826.3579932471475,1,90,4.3082480923390865,2.991775849249771,0.6944297972462955
-7425.345002004715,-6801.091435579435,1,90,6.566516582662619,4.367712355979771,0.6651490635859679
-9787.873188961228,-6821.7650826065665,1,90,1.362082341171984,1.4657768521380528,1.0761293996931538
-7689.75591046357,-6855.210497741078,1,90,5.616482352284111,4.254944890060448,0.7575818142346779
-8961.073195773286,-6868.943758149124,1,90,4.168286633328538,2.7108324006536755,0.6503469264753924
-7230.003587649178,-6858.898777931032,1,90,4.914029844555107,3.8408010438095816,0.7815990470764651
-8594.593194322057,-6854.036443798441,1,90,3.3276916487106334,2.4297443976490274,0.7301591175343636
-9351.353196092026,-6854.431810417091,1,90,3.594572031468702,2.268039344548769,0.6309622744218797
-8680.868845584197,-6851.585973549272,1,90,4.601515131467644,3.3259238773075652,0.722788860252377
-8918.640431440548,-6859.136934936581,1,90,4.099598329345217,2.7785549270775127,0.6777627230425035
-6913.747357251193,-6829.496992216315,1,90,7.330172908720599,4.4940466511283,0.6130887643566768
-9571.718940599372,-6834.354808413192,1,90,2.2097606395643923,1.951731847011056,0.8832322433780877
-9665.861490437088,-6838.425509366588,1,90,1.2316001903112004,1.2199347946993693,0.9905282609538381
3169.928471265359,-6716.013947509053,0,89,2.794122194205255,5.175788750159869,0
-9005.10403593928,-6715.176013083497,1,89,3.9512191938453154,2.9370522285884824,0.7433280930512365
-4655.275437513733,-6665.41060074042,1,89,6.728868101954052,4.788277831471959,0.7116022723170115
-9809.52900933988,-6697.7833721460975,1,89,1.0310324527173527,1.0557909565999308,1.0240133119159591
-9155.786535465999,-6798.815453207618,1,90,2.969381475206227,2.3074059700671077,0.7770661968943736
-9733.749509705825,-6809.27342644151,1,90,0.7679495163805975,1.109146267386988,1.4442958081599895
-8183.217960335464,-6806.993322619443,1,90,5.460314200173388,3.9973062512186703,0.7320652447237814
-9249.61210677301,-6909.379258074277,1,91,2.872800289015495,3.126724465076692,1.0883890805191392
3042.1682464863347,-6794.41858489643,0,90,1.156006134766456,3.9992718188549974,0
-9745.513032977819,-6828.623387959964,1,90,1.1455067956524558,1.1554733560913817,1.0087005685839245
-3969.8185758175623,-6770.346805399608,1,90,7.07198827679686,5.082228741206389,0.7186421332005234
-9282.728926598913,-6809.18730171838,1,90,3.3889041280262115,2.202396546662111,0.649884583174929
-3013.206625381202,-6747.810799340167,1,90,6.428113377244883,4.567697432474098,0.7105813423645357
-9499.465719333655,-6774.2201664980785,1,90,2.2226884201430797,1.4847256210319095,0.6679863932239024
-5100.11546177339,-6789.942838620688,1,90,8.343205769555077,4.291668887346097,0.5143908715528374
-6541.5158674181985,-6774.4313895563655,1,90,7.208557649673531,3.8649872071204396,0.5361665113818548
-9460.298158678397,-6769.432980371791,1,90,2.7888777303671533,2.8289113442239433,1.0143547396936328
-8441.098476753277,-6799.503107323452,1,90,5.3637349491616915,3.882423758214375,0.7238284134120323
-6894.986607676308,-6790.821236537256,1,90,7.095878882378055,3.936726841525304,0.5547905913813993
-6192.66440669127,-6767.636857438929,1,90,6.265602765323524,4.371613497417179,0.6977163508691492
-3877.661689617593,-6737.0182572095,1,90,6.971795762001605,4.86470710966433,0.6977695956296446
-9815.251633844995,-6737.093325521999,1,90,1.017563763319493,0.9369582905680969,0.9207858262479344
-8420.358734366353,-6737.334684704672,1,90,4.865041298011002,3.317901837285158,0.68198842189513
2229.52338572635,-6646.298687908114,0,89,1.1553626221105833,3.850391141210114,0
-8500.109752093736,-6667.276389520976,1,89,3.6156956858247193,2.866333080437574,0.7927473243046946
-9985.882386207553,-6674.262632518153,1,89,0.0984612466222419,0.3850217171415498,3.910388405082161
-5013.931205955164,-6766.223403006228,1,90,8.805931029279028,5.536870167842338,0.6287660157038114
-7042.310871030729,-6743.349060212714,1,90,7.080235011096567,3.9551300120942154,0.5586156400028388
-8172.81494193045,-6856.425142844733,1,91,6.064259811279563,3.8789841173778163,0.6396467562558715
1740.028802610132,-6746.95064666878,0,90,0.4946252328042923,3.785151283007093,0
-4579.2213835643315,-6698.389582251578,1,90,9.039498118204236,5.57433865278808,0.616664617868792
-8792.789164731636,-6695.044125530895,1,90,3.6982480653459064,2.824071523500634,0.7636241467854297
-7956.06175923329,-6784.156225466496,1,91,5.764839131113703,3.808730028272953,0.6606827947230417
-9156.226535484124,-6885.178457389706,1,92,2.8257652800660558,2.3854256340722553,0.8441697726629627
1068.1528070633312,-6799.547496093838,0,91,0.19991667708253932,2.505608402506926,0
-7890.551228762988,-6786.243766136361,1,91,5.773223571821639,3.51191269890647,0.60831053140704
-8064.303554221638,-6820.7824664852715,1,91,5.45164295498201,3.6590325549151688,0.6711797865579852
-5600.669136106114,-6788.279872265922,1,91,5.558769016646717,4.368794707003079,0.7859284481725991
-7320.499663307477,-6777.930334773635,1,91,5.30268083965811,3.7174900753711153,0.7010586131393117
-7330.711329933252,-6772.61484763798,1,91,6.560038178556451,4.388512752857022,0.6689767091908484
-8298.040495570443,-6832.862663221529,1,91,5.294712902602589,3.898698071766221,0.736337955141975
3077.528154691465,-6815.665134420675,0,91,1.5881427008698665,5.601892731765984,0
12659.314548143251,-6607.126666685699,0,90,3.056289118623346,4.48339480582536,0
-7711.623365848017,-6625.720110794145,1,90,6.540715047271704,4.200474062344867,0.6422041064297687
-7180.1670020518395,-6630.728543012195,1,90,4.853170168228863,3.5879810430778756,0.7393066632129425
-8887.796222818068,-6695.728612625925,1,90,3.63141097435921,3.5082480533915454,0.9660840037557584
-9763.770563955639,-6741.002834042521,1,90,1.0134216332784778,1.0028313754001916,0.9895499982134524
-3906.429535115877,-6683.5905602831945,1,90,9.404296155853322,6.09191957630671,0.6477804904639293
-4698.263757257544,-6652.5049292454105,1,90,7.634651000937228,5.448981861514757,0.7137172165231707
3312.460517679977,-6552.291042167042,0,89,2.142470377165318,5.563009448684253,0
1261.933226108678,-6453.8668204751375,0,88,0.2955059377481253,4.975830285627399,0
-6626.882838577138,-6444.00483347794,1,88,7.530511028903894,4.490452599089329,0.5963011782140551
-4291.397602015982,-6436.598084194385,1,88,6.335704805652473,4.471480132175081,0.7057589122816766
-8892.678999117768,-6467.949000699442,1,88,4.096404630432109,3.8732542815480553,0.9455253157302201
-8676.064717435584,-6457.953806320982,1,88,3.4819671016091345,3.431950004360879,0.9856353906315941
-5461.219938186956,-6420.53896717462,1,88,8.332016874279118,4.359577934036286,0.5232320097063503
-8733.914817702918,-6424.286675392399,1,88,4.315142561046228,3.6719135926031106,0.8509367977202674
-7343.271468873508,-6410.446072288607,1,88,6.436784504469624,4.052173290999875,0.6295337816865075
-4784.224119300314,-6382.479980460285,1,88,6.217390389365698,3.4131034420020856,0.548960774256656
1326.6884143140571,-6307.161533297139,0,87,0.10429340358767027,5.256210662868829,0
-9235.238889164333,-6436.890720320026,1,88,3.64270137558724,2.2644497838282653,0.621640247263808
-8232.99634109431,-6430.384729797338,1,88,5.71117862920526,4.225575419192346,0.7398779995400628
2217.8819315835453,-6328.582310885124,0,87,0.4206095217787913,4.677207740185663,0
-9741.76275365096,-6351.720119338856,1,87,0.6510568479111623,0.682587126677961,1.0484293788905836
-9110.120325789821,-6452.857818800774,1,88,3.2228380264483754,2.7624094792587583,0.8571356849425605
-9039.56077931838,-6463.860183983265,1,88,3.8214409011869925,2.732980816601396,0.7151702426570287
-9811.45056608739,-6464.340351059454,1,88,1.1217474234228078,1.2311697923304872,1.0975463518996076
-9257.14722680036,-6470.7345376203675,1,88,2.8488671307871676,1.993902619006132,0.6998931601472052
-5244.928693032006,-6460.685942037897,1,88,8.199677279076194,5.378182299158328,0.6559017039466039
1121.818261686613,-6361.653590596509,0,87,0.19789607643619533,4.746810429905796,0
6796.432644712129,-6198.705089696245,0,86,2.4709608481126155,4.936066372098626,0
